time,fC2LE2,fC2LE4,fC2LE7,fC2LE9,fPGWh,fPGWm
2057-03-14,0.1,0.1,0.1,0.22,0.43,0.2
2057-03-15,0.1,0.1,0.1,0.1,0.1,0.1
2057-03-16,0.1,0.1,0.1,0.3,0.1,0.1
2057-03-17,0.1,0.1,0.1,0.1,0.1,0.1
2057-03-18,0.1,0.1,0.6,0.32,0.1,0.1
2057-03-19,0.1,0.1,0.16,0.1,0.33,0.13
2057-03-20,0.1,0.1,0.13,1.38,0.1,0.1
2057-03-21,0.1,0.13,0.1,0.46,0.28,0.16
2057-03-22,0.35,0.1,0.1,0.1,0.1,0.1
2057-03-23,0.53,0.28,0.1,0.1,0.67,0.1
2057-03-24,0.59,0.1,0.1,0.1,0.1,0.1
2057-03-25,1.25,0.1,0.1,0.1,0.1,0.1
2057-03-26,0.39,0.1,0.1,0.62,0.1,0.1
2057-03-27,0.94,0.1,0.1,1.41,0.6,0.35
2057-03-28,2.02,0.21,0.35,0.57,1.05,0.45
2057-03-29,1.91,0.81,0.1,0.1,0.1,0.1
2057-03-30,1.12,0.1,0.1,0.46,0.56,0.66
2057-03-31,0.26,0.75,0.1,0.1,0.86,0.59
2057-04-01,0.1,1.41,0.1,0.1,1.05,0.78
2057-04-02,0.34,1.78,0.9,0.1,0.47,0.1
2057-04-03,0.1,1.76,0.78,0.92,0.4,0.12
2057-04-04,0.1,0.39,1.5,0.1,0.74,0.44
2057-04-05,0.37,0.1,1.96,0.47,0.16,0.1
2057-04-06,1.55,0.13,1.35,0.17,0.1,0.1
2057-04-07,2.06,0.83,2.22,0.1,0.69,0.1
2057-04-08,2.18,1.58,1.79,0.22,0.27,0.16
2057-04-09,2.37,1.28,1.59,0.81,0.69,0.7
2057-04-10,2.24,1.03,1.76,0.52,0.15,0.1
2057-04-11,1.74,0.37,2.71,0.1,0.1,0.1
2057-04-12,2.53,0.62,3.14,1.3,0.53,0.44
2057-04-13,2.76,0.1,1.24,0.87,0.8,0.93
2057-04-14,3.04,1.05,0.1,1.19,0.9,0.85
2057-04-15,3.0,1.3,0.1,0.67,1.47,1.09
2057-04-16,3.8,1.55,0.1,1.05,0.55,0.73
2057-04-17,4.08,1.26,0.1,2.13,1.33,0.79
2057-04-18,3.84,0.78,0.24,0.1,1.54,1.72
2057-04-19,3.38,1.24,0.48,0.94,1.11,1.31
2057-04-20,2.38,0.58,1.33,1.12,1.31,0.54
2057-04-21,1.32,0.97,0.56,1.5,0.66,0.67
2057-04-22,1.29,1.36,0.29,2.66,0.65,0.31
2057-04-23,2.48,0.54,0.57,3.86,1.27,0.74
2057-04-24,3.16,1.03,0.1,4.52,1.37,0.87
2057-04-25,2.63,1.68,0.1,3.91,0.94,0.57
2057-04-26,2.79,2.26,0.1,3.88,1.3,0.88
2057-04-27,3.53,2.28,0.1,2.95,1.61,1.12
2057-04-28,3.47,0.59,0.71,1.91,1.94,1.51
2057-04-29,2.94,1.83,0.74,1.25,1.83,1.31
2057-04-30,2.42,1.2,2.0,1.04,1.58,1.39
2057-05-01,2.63,1.17,1.69,0.71,1.53,1.31
2057-05-02,2.75,2.0,0.8,0.1,1.87,1.52
2057-05-03,3.79,3.55,0.9,0.78,1.91,1.6
2057-05-04,4.66,4.92,2.14,2.85,2.64,2.56
2057-05-05,4.86,5.97,3.55,4.93,2.21,3.05
2057-05-06,4.37,5.88,3.98,6.9,2.66,2.68
2057-05-07,4.38,4.83,2.96,5.51,3.17,2.81
2057-05-08,4.59,4.25,2.37,3.17,3.29,3.15
2057-05-09,5.72,4.68,2.21,1.6,3.52,3.35
2057-05-10,7.09,5.16,1.33,0.78,3.56,3.74
2057-05-11,6.97,5.59,1.35,0.1,4.26,4.42
2057-05-12,7.43,4.82,2.38,0.1,3.95,4.19
2057-05-13,7.67,4.29,2.87,1.85,3.35,3.65
2057-05-14,6.82,5.01,3.67,4.14,1.56,2.86
2057-05-15,6.71,5.46,3.85,6.3,2.46,2.38
2057-05-16,7.18,4.4,3.73,8.12,3.13,2.56
2057-05-17,6.6,3.1,2.24,9.3,3.07,2.99
2057-05-18,6.26,0.43,1.98,9.24,3.17,2.85
2057-05-19,5.88,0.94,1.77,9.47,3.25,3.16
2057-05-20,5.82,1.9,2.84,8.69,4.43,3.78
2057-05-21,4.61,2.23,4.46,7.78,5.82,4.82
2057-05-22,3.99,2.35,5.65,7.49,6.09,5.63
2057-05-23,4.55,2.74,6.27,7.96,7.02,6.65
2057-05-24,3.57,3.76,7.54,7.28,8.33,8.08
2057-05-25,3.21,4.49,9.71,5.44,9.34,9.24
2057-05-26,3.51,4.72,10.9,5.49,10.16,9.32
2057-05-27,5.42,4.48,11.38,5.88,10.15,9.42
2057-05-28,7.19,4.54,10.4,6.56,9.06,8.77
2057-05-29,9.05,4.99,9.69,7.46,7.77,7.48
2057-05-30,9.32,6.68,9.07,7.76,7.64,6.82
2057-05-31,8.83,7.72,9.68,6.82,7.94,6.39
2057-06-01,9.51,7.48,10.17,5.88,6.99,5.85
2057-06-02,10.25,6.25,8.79,4.76,7.76,6.92
2057-06-03,12.38,5.52,6.72,3.96,7.96,7.19
2057-06-04,12.99,5.01,6.45,4.26,7.49,7.04
2057-06-05,12.67,6.96,8.97,5.14,7.53,7.6
2057-06-06,13.54,9.63,11.45,5.75,7.25,7.76
2057-06-07,12.85,10.88,13.21,6.8,5.83,6.99
2057-06-08,12.99,11.21,14.57,7.88,4.88,5.21
2057-06-09,11.92,9.97,12.69,7.62,5.23,4.77
2057-06-10,9.28,8.35,9.77,9.53,5.76,5.34
2057-06-11,9.88,6.6,8.78,11.63,6.54,6.36
2057-06-12,9.63,4.81,9.02,13.61,7.41,8.01
2057-06-13,9.79,4.71,7.18,12.5,8.02,8.71
2057-06-14,8.42,4.77,6.79,10.23,9.17,9.14
2057-06-15,6.77,5.94,7.95,9.31,8.57,9.08
2057-06-16,5.39,5.47,8.56,9.87,10.68,9.09
2057-06-17,5.42,6.02,8.14,11.29,10.67,10.0
2057-06-18,5.44,6.14,7.7,12.38,9.54,10.01
2057-06-19,6.13,7.59,7.47,14.16,8.79,9.57
2057-06-20,7.14,9.13,7.49,15.6,10.48,8.44
2057-06-21,8.22,11.12,8.01,15.24,12.46,10.13
2057-06-22,9.13,12.67,7.82,14.03,13.51,10.57
2057-06-23,10.07,12.52,6.87,13.16,11.46,10.1
2057-06-24,12.04,11.18,6.88,11.15,10.67,9.69
2057-06-25,12.56,9.97,6.47,8.69,8.64,7.81
2057-06-26,12.57,9.66,7.37,7.11,7.31,8.03
2057-06-27,13.5,10.08,8.05,6.62,10.62,11.29
2057-06-28,15.6,10.51,7.95,7.03,12.96,12.53
2057-06-29,15.93,11.3,7.28,8.14,12.29,12.51
2057-06-30,14.27,12.22,6.02,10.24,12.31,12.47
2057-07-01,14.36,11.71,6.3,12.27,12.61,12.05
2057-07-02,12.07,11.12,6.57,11.86,13.08,12.49
2057-07-03,12.07,11.53,7.51,12.38,13.92,11.47
2057-07-04,13.49,13.33,8.55,13.12,15.77,12.61
2057-07-05,13.58,12.61,10.75,13.27,15.75,13.86
2057-07-06,11.02,12.0,11.33,13.57,15.71,15.1
2057-07-07,9.73,10.0,11.32,15.3,13.39,15.04
2057-07-08,9.94,8.19,12.44,17.2,11.02,12.15
2057-07-09,11.13,11.03,14.09,18.17,8.77,8.55
2057-07-10,12.83,13.95,13.55,17.84,7.18,6.82
2057-07-11,14.61,15.45,13.23,15.23,6.12,5.64
2057-07-12,16.1,16.04,13.54,14.41,5.71,5.25
2057-07-13,16.03,14.35,12.73,15.82,5.85,5.28
2057-07-14,14.38,13.97,12.79,17.37,6.6,5.84
2057-07-15,13.33,14.33,13.83,17.99,10.18,7.74
2057-07-16,12.29,12.26,13.9,16.33,14.35,10.79
2057-07-17,11.84,12.89,12.66,13.37,15.88,12.17
2057-07-18,12.96,11.91,13.64,11.1,15.38,12.86
2057-07-19,13.24,9.91,14.71,9.16,15.29,13.44
2057-07-20,13.4,9.7,15.83,8.52,14.47,12.97
2057-07-21,13.3,11.34,18.42,8.68,14.13,12.43
2057-07-22,13.04,13.0,17.65,10.03,15.0,13.67
2057-07-23,12.96,12.89,17.22,12.2,13.71,12.54
2057-07-24,12.13,13.35,16.92,12.61,11.63,10.89
2057-07-25,11.65,12.99,16.02,12.27,10.36,9.49
2057-07-26,11.91,13.77,14.49,13.36,11.43,10.72
2057-07-27,14.22,14.69,13.08,15.18,11.82,11.38
2057-07-28,15.13,14.26,11.39,15.99,12.33,11.45
2057-07-29,14.45,12.09,10.67,14.12,12.22,11.05
2057-07-30,14.43,10.45,11.48,14.21,11.62,10.48
2057-07-31,12.74,9.79,11.13,14.0,11.85,10.69
2057-08-01,10.67,8.99,10.88,11.59,12.24,11.44
2057-08-02,9.87,7.52,11.05,11.71,12.96,11.84
2057-08-03,9.62,6.7,11.07,12.34,15.03,12.2
2057-08-04,9.28,6.55,11.47,12.55,16.69,12.27
2057-08-05,10.08,6.47,11.02,10.75,15.53,12.52
2057-08-06,11.54,6.27,10.23,10.22,13.99,10.97
2057-08-07,13.45,6.13,9.98,10.59,16.08,11.09
2057-08-08,13.24,6.48,8.44,10.4,16.56,13.44
2057-08-09,13.12,6.99,7.38,8.84,14.31,15.79
2057-08-10,12.79,6.81,6.62,7.94,14.51,15.5
2057-08-11,12.22,6.38,6.16,8.35,14.87,15.75
2057-08-12,12.51,5.75,5.88,10.13,15.69,17.15
2057-08-13,11.73,5.77,6.44,13.98,16.89,18.04
2057-08-14,10.66,8.16,8.1,15.31,15.62,16.09
2057-08-15,9.95,8.92,9.54,14.87,13.55,13.85
2057-08-16,9.2,9.54,9.93,13.17,11.48,12.32
2057-08-17,8.12,9.45,10.7,12.28,10.4,10.46
2057-08-18,7.17,8.04,11.94,11.26,9.83,9.4
2057-08-19,6.69,7.86,12.22,10.29,8.91,8.17
2057-08-20,6.68,8.76,11.98,8.71,7.58,6.81
2057-08-21,5.99,10.35,10.22,7.29,7.78,6.92
2057-08-22,5.46,12.67,9.14,6.28,8.35,7.03
2057-08-23,5.15,14.01,8.55,5.65,7.9,7.09
2057-08-24,5.2,14.22,7.0,5.55,7.61,7.29
2057-08-25,5.44,13.22,6.14,5.54,8.23,7.46
2057-08-26,6.07,12.65,5.66,5.25,7.55,7.17
2057-08-27,6.98,12.67,5.32,5.46,6.46,6.0
2057-08-28,6.69,12.65,4.57,5.91,6.69,6.69
2057-08-29,7.06,12.25,3.98,6.63,7.88,7.36
2057-08-30,8.02,10.41,4.69,7.23,7.37,7.23
2057-08-31,8.35,9.29,5.32,7.19,7.84,7.19
2057-09-01,7.63,7.04,5.44,7.57,7.4,6.71
2057-09-02,7.29,5.32,5.49,7.35,6.74,6.31
2057-09-03,7.11,4.16,5.64,6.35,5.35,5.04
2057-09-04,6.77,4.11,5.48,6.4,4.68,4.26
2057-09-05,6.18,4.35,6.18,7.17,4.78,4.55
2057-09-06,5.67,4.9,6.29,8.37,5.37,5.05
2057-09-07,4.86,5.69,6.78,8.46,6.56,6.41
2057-09-08,3.62,6.18,6.99,8.12,6.3,5.87
2057-09-09,4.35,6.65,6.83,7.2,6.07,5.38
2057-09-10,5.18,6.79,5.95,6.94,5.67,4.95
2057-09-11,5.73,7.92,5.45,6.98,5.19,4.14
2057-09-12,4.96,8.36,5.27,8.01,6.55,4.35
2057-09-13,4.24,10.37,4.82,9.1,7.54,5.35
2057-09-14,3.51,12.3,4.87,8.91,6.98,5.5
2057-09-15,3.28,12.25,4.32,8.63,6.49,5.22
2057-09-16,3.54,12.42,3.49,8.37,5.84,4.58
2057-09-17,3.77,11.78,2.86,8.28,5.41,3.71
2057-09-18,3.42,10.3,2.67,7.59,4.93,3.18
2057-09-19,3.73,9.75,2.52,6.47,4.42,3.0
2057-09-20,3.9,9.31,2.86,5.55,3.99,2.59
2057-09-21,4.15,8.28,3.46,4.39,3.73,2.79
2057-09-22,4.43,7.55,3.59,5.17,2.78,2.94
2057-09-23,4.85,7.45,3.28,5.25,2.86,3.16
2057-09-24,4.94,7.23,3.22,5.42,2.92,3.09
2057-09-25,4.93,7.25,3.21,5.97,2.99,3.02
2057-09-26,4.99,7.12,3.5,6.38,3.43,2.76
2057-09-27,4.49,7.15,3.17,5.7,3.5,2.74
2057-09-28,4.15,6.55,3.13,4.66,3.45,3.05
2057-09-29,3.94,5.4,3.0,3.72,3.19,2.74
2057-09-30,3.46,4.89,3.17,3.64,3.19,2.66
2057-10-01,3.07,5.05,3.11,4.33,3.1,2.6
2057-10-02,2.47,5.0,2.96,3.72,2.89,2.72
2057-10-03,2.39,4.74,3.03,3.58,3.01,2.9
2057-10-04,2.42,4.55,3.13,4.08,2.81,2.7
2057-10-05,2.75,4.49,2.89,4.58,2.44,2.43
2057-10-06,2.84,3.52,2.59,4.36,1.93,1.17
2057-10-07,2.71,3.17,2.45,4.06,2.42,0.96
2057-10-08,2.62,2.7,2.12,3.45,1.97,1.07
2057-10-09,2.78,1.88,1.95,3.26,1.92,1.28
2057-10-10,3.1,1.24,1.52,3.12,2.5,2.19
2057-10-11,3.23,1.29,1.11,3.12,2.47,2.09
2057-10-12,3.22,1.2,1.13,3.36,2.6,1.77
2057-10-13,3.24,1.19,1.47,3.41,2.48,1.61
2057-10-14,3.16,1.38,1.92,2.95,2.29,1.92
2057-10-15,2.53,1.3,1.78,2.41,1.84,1.58
2057-10-16,2.07,1.1,1.14,2.1,1.45,1.32
2057-10-17,1.74,1.05,1.01,2.01,1.64,1.47
2057-10-18,1.29,1.12,0.41,2.16,1.77,1.74
2057-10-19,1.2,1.27,0.18,2.35,1.59,1.4
2057-10-20,2.0,0.96,0.15,2.2,1.91,1.66
2057-10-21,2.24,0.68,0.19,1.83,2.41,1.49
2057-10-22,1.71,0.93,0.34,1.07,1.46,0.48
2057-10-23,1.3,0.61,0.36,0.38,1.39,0.31
2057-10-24,1.42,0.5,1.17,0.45,0.73,0.49
2057-10-25,1.31,0.42,1.76,0.25,0.22,0.1
2057-10-26,1.44,0.32,1.86,0.1,0.13,0.13
2057-10-27,1.64,0.24,1.23,0.28,0.12,0.1
2057-10-28,1.93,0.21,0.26,0.63,0.19,0.14
2057-10-29,1.63,0.1,0.39,0.69,0.19,0.4
2057-10-30,1.46,0.1,0.5,1.19,0.2,0.54
2057-10-31,1.66,0.1,0.39,1.65,0.11,0.35
2057-11-01,1.35,0.1,0.62,1.61,0.1,0.1
2057-11-02,0.72,0.22,0.7,1.43,0.1,0.1
2057-11-03,0.41,0.22,0.5,1.35,0.1,0.1
2057-11-04,0.33,0.13,0.21,1.63,0.1,0.1
2057-11-05,0.32,0.1,0.17,1.82,0.1,0.1
2057-11-06,0.27,0.1,0.26,2.16,0.1,0.1
2057-11-07,0.38,0.1,0.33,1.82,0.1,0.1
2057-11-08,0.33,0.1,0.18,1.84,0.1,0.1
2057-11-09,0.65,0.14,0.21,1.57,0.1,0.1
2057-11-10,0.67,0.24,0.15,1.34,0.18,0.1
2057-11-11,0.29,0.31,0.53,1.7,0.1,0.1
2057-11-12,0.34,0.36,0.37,1.38,0.1,0.1
2057-11-13,0.58,0.1,0.54,0.77,0.1,0.1
2057-11-14,0.8,0.1,0.37,1.23,0.15,0.1
2057-11-15,0.65,0.1,0.43,1.15,0.1,0.1
2057-11-16,0.79,0.11,0.45,1.86,0.1,0.1
2057-11-17,1.18,0.22,0.34,1.35,0.1,0.1
2057-11-18,1.51,0.13,0.61,1.12,0.1,0.1
2057-11-19,0.84,0.1,0.58,1.05,0.1,0.1
2057-11-20,0.17,0.23,0.18,0.68,0.19,0.1
2057-11-21,0.13,0.1,0.17,0.48,0.14,0.1
2057-11-22,0.1,0.1,0.42,0.22,0.1,0.1
2057-11-23,0.49,0.1,0.57,0.1,0.1,0.1
2057-11-24,0.57,0.1,0.4,0.5,0.1,0.1
2057-11-25,0.33,0.13,0.5,0.34,0.27,0.15
2057-11-26,0.1,0.1,0.26,0.18,0.17,0.1
2057-11-27,0.24,0.1,0.12,0.45,0.1,0.1
2057-11-28,0.48,0.15,0.58,1.18,0.24,0.1
2057-11-29,0.62,0.34,0.36,0.74,0.3,0.1
2057-11-30,0.81,0.1,0.73,1.42,0.36,0.1
2057-12-01,0.85,0.1,0.44,0.95,0.19,0.1
2057-12-02,0.25,0.29,0.45,1.25,0.63,0.27
2057-12-03,0.1,0.6,0.83,0.99,0.1,0.1
2057-12-04,0.1,0.96,1.18,1.29,0.6,0.31
2057-12-05,0.1,1.34,1.23,0.7,0.73,0.54
2057-12-06,0.1,1.55,0.83,0.4,0.67,0.51
2057-12-07,0.1,1.52,0.26,0.49,1.69,0.88
2057-12-08,0.18,0.36,0.98,1.13,1.43,0.8
2057-12-09,0.72,0.59,0.99,0.49,0.75,0.1
2057-12-10,1.01,1.6,0.71,0.69,0.1,0.1
2057-12-11,1.3,1.99,0.58,0.45,0.1,0.1
2057-12-12,0.85,2.35,0.5,0.24,0.1,0.1
2057-12-13,1.04,2.33,0.61,0.1,0.1,0.1
2057-12-14,0.81,2.14,0.1,0.44,0.1,0.1
2057-12-15,0.53,0.21,0.1,0.68,0.1,0.1
2057-12-16,0.64,0.24,0.38,0.64,0.1,0.1
2057-12-17,0.35,0.1,0.1,0.81,0.1,0.1
2057-12-18,0.1,0.1,0.1,0.1,0.1,0.1
2057-12-19,0.41,0.1,0.9,0.1,0.1,0.1
2057-12-20,0.39,0.1,0.54,0.42,0.1,0.1
2057-12-21,0.1,0.1,0.58,1.6,0.1,0.1
2057-12-22,0.37,0.1,0.99,1.01,0.1,0.1
2057-12-23,0.65,0.1,0.35,0.9,0.1,0.1
2057-12-24,0.27,0.1,0.49,0.38,0.1,0.1
2057-12-25,0.28,0.13,0.48,0.48,0.1,0.1
2057-12-26,0.9,0.48,0.64,0.52,0.12,0.1
2057-12-27,0.44,0.6,0.1,0.56,0.1,0.1
2057-12-28,1.66,0.24,0.1,0.68,0.1,0.1
2057-12-29,1.44,0.19,0.1,0.1,0.1,0.1
2057-12-30,0.27,0.29,0.41,1.07,0.1,0.1
2057-12-31,0.1,0.1,0.1,0.3,0.1,0.1
2058-01-01,0.1,0.35,0.1,0.1,0.35,0.1
2058-01-02,0.1,0.41,0.1,0.26,0.1,0.1
2058-01-03,0.24,0.1,0.1,0.1,0.1,0.1
2058-01-04,0.1,0.1,0.1,0.1,0.16,0.1
2058-01-05,0.1,0.1,0.1,0.1,0.29,0.1
2058-01-06,0.1,0.1,0.1,0.1,0.1,0.1
2058-01-07,0.1,0.1,0.1,0.89,0.1,0.1
2058-01-08,0.1,0.1,0.1,1.13,0.66,0.1
2058-01-09,0.1,0.1,0.1,1.07,0.42,0.1
2058-01-10,0.1,0.1,0.1,0.45,0.13,0.1
2058-01-11,0.1,0.1,0.1,0.56,0.27,0.1
2058-01-12,0.1,0.1,0.1,0.78,0.12,0.1
2058-01-13,0.1,0.1,0.1,0.69,0.25,0.1
2058-01-14,0.1,0.1,0.1,0.75,0.2,0.1
2058-01-15,0.1,0.1,0.1,0.77,0.1,0.1
2058-01-16,0.1,0.1,0.1,0.1,0.17,0.1
2058-01-17,0.1,0.1,0.1,0.1,0.1,0.1
2058-01-18,0.1,0.1,0.1,0.44,0.1,0.1
2058-01-19,0.1,0.1,0.1,0.1,0.1,0.1
2058-01-20,0.12,0.1,0.1,0.1,0.1,0.1
2058-01-21,0.42,0.29,0.1,0.1,0.45,0.1
2058-01-22,0.58,0.27,0.32,0.1,0.1,0.1
2058-01-23,0.8,0.12,0.38,0.1,0.1,0.1
2058-01-24,0.75,0.1,0.48,0.19,0.1,0.1
2058-01-25,0.47,0.38,0.1,0.1,0.1,0.1
2058-01-26,0.1,0.1,0.1,0.1,0.43,0.11
2058-01-27,0.1,0.1,0.1,0.18,0.63,0.33
2058-01-28,0.13,0.69,0.1,0.73,0.41,0.17
2058-01-29,0.1,0.1,0.1,0.2,0.94,0.69
2058-01-30,0.1,0.1,0.32,0.1,0.88,0.67
2058-01-31,0.17,0.1,0.1,0.83,0.84,0.43
2058-02-01,1.63,0.1,0.1,0.1,1.11,0.77
2058-02-02,0.83,0.1,0.1,0.12,1.66,0.67
2058-02-03,1.12,0.1,0.1,0.1,2.05,0.23
2058-02-04,0.61,0.1,0.1,0.1,0.85,0.41
2058-02-05,0.27,0.1,0.1,0.1,0.62,0.22
2058-02-06,1.12,0.1,0.1,0.1,0.55,0.1
2058-02-07,0.96,0.1,0.1,0.1,0.1,0.1
2058-02-08,1.71,0.1,0.1,0.24,0.33,0.21
2058-02-09,1.78,0.1,0.1,0.1,0.1,0.1
2058-02-10,1.4,0.1,0.1,0.1,0.1,0.1
2058-02-11,1.16,0.1,0.1,0.1,0.1,0.1
2058-02-12,0.76,0.1,0.1,0.1,0.1,0.1
2058-02-13,0.78,0.1,0.1,0.1,0.1,0.1
2058-02-14,0.13,0.1,0.1,0.1,0.1,0.1
2058-02-15,0.22,0.1,0.1,0.7,0.1,0.1
2058-02-16,0.12,0.1,0.1,0.57,0.1,0.1
2058-02-17,0.45,0.36,0.1,0.1,0.1,0.1
2058-02-18,1.12,0.1,0.1,0.1,0.1,0.1
2058-02-19,1.48,0.1,0.1,0.1,0.1,0.1
2058-02-20,2.19,0.1,0.1,0.1,0.1,0.1
2058-02-21,1.39,0.1,0.1,0.1,0.1,0.1
2058-02-22,0.13,0.1,0.1,0.1,0.1,0.1
2058-02-23,0.1,0.14,0.1,0.1,0.1,0.1
2058-02-24,0.1,0.1,0.1,0.1,0.1,0.1
2058-02-25,0.1,0.1,0.1,0.73,0.26,0.1
2058-02-26,0.1,0.1,0.1,1.02,0.47,0.27
2058-02-27,0.1,0.1,0.1,1.29,0.1,0.1
2058-02-28,0.1,0.1,0.1,0.22,0.12,0.1
2058-03-01,0.1,0.1,0.1,0.49,0.4,0.28
2058-03-02,0.1,0.1,0.1,0.31,0.31,0.1
2058-03-03,0.1,0.1,0.1,0.72,0.1,0.1
2058-03-04,0.1,0.1,0.1,0.72,0.34,0.32
2058-03-05,0.37,0.1,0.1,0.1,0.32,0.29
2058-03-06,0.6,0.1,0.25,0.1,0.53,0.25
2058-03-07,0.79,0.1,0.11,0.2,0.1,0.1
2058-03-08,0.96,0.1,0.23,0.1,0.3,0.1
2058-03-09,0.1,0.1,0.23,0.1,0.52,0.26
2058-03-10,0.37,0.12,0.22,0.1,0.1,0.1
2058-03-11,1.03,0.24,0.1,0.1,0.1,0.1
2058-03-12,0.2,0.39,0.1,0.42,0.1,0.1
2058-03-13,0.1,1.09,0.1,0.95,0.1,0.1
2058-03-14,0.1,1.37,0.1,0.56,0.1,0.1
2058-03-15,0.1,1.25,0.4,0.77,0.25,0.1
2058-03-16,0.1,0.85,0.87,1.45,0.1,0.1
2058-03-17,0.1,1.1,0.38,1.16,0.1,0.1
2058-03-18,0.1,0.22,0.1,0.56,0.14,0.1
2058-03-19,0.1,0.1,0.23,0.37,0.58,0.1
2058-03-20,0.56,0.1,0.1,1.23,0.51,0.1
2058-03-21,0.1,0.24,0.1,0.1,0.41,0.22
2058-03-22,0.1,0.29,0.1,0.1,0.8,0.36
2058-03-23,0.43,0.19,0.1,0.1,0.68,0.45
2058-03-24,0.1,0.1,0.1,0.1,1.12,0.75
2058-03-25,0.73,0.31,0.71,0.66,0.4,0.22
2058-03-26,1.16,0.62,0.44,0.71,0.69,0.4
2058-03-27,2.03,1.37,0.49,0.47,0.87,0.85
2058-03-28,2.14,1.2,0.1,0.25,1.37,1.15
2058-03-29,1.24,0.1,0.1,0.19,0.67,0.22
2058-03-30,0.24,0.1,0.29,0.1,0.55,0.37
2058-03-31,0.88,0.76,0.97,0.1,0.55,0.75
2058-04-01,1.35,1.5,0.82,0.57,0.53,0.49
2058-04-02,2.34,1.3,0.23,0.44,0.85,0.52
2058-04-03,2.04,1.53,0.25,0.88,1.68,0.97
2058-04-04,0.86,1.74,0.76,0.88,1.61,0.87
2058-04-05,0.97,2.02,0.79,0.29,1.61,0.88
2058-04-06,0.89,2.19,0.67,0.88,0.7,0.55
2058-04-07,0.54,1.91,0.43,0.78,0.8,0.57
2058-04-08,1.9,1.26,0.22,0.98,1.04,0.64
2058-04-09,0.56,0.79,0.88,1.2,0.7,0.51
2058-04-10,0.1,0.66,0.1,1.54,0.57,0.36
2058-04-11,0.23,1.59,0.61,2.12,0.47,0.18
2058-04-12,0.88,2.51,0.1,2.78,0.72,0.44
2058-04-13,2.69,2.71,0.1,2.89,1.12,0.85
2058-04-14,3.22,3.28,0.4,2.45,2.5,2.02
2058-04-15,3.39,3.94,1.01,2.52,2.86,2.55
2058-04-16,3.68,4.06,0.25,2.25,2.93,2.72
2058-04-17,3.58,2.94,2.22,2.02,2.59,2.29
2058-04-18,3.1,2.84,2.95,1.43,2.46,2.29
2058-04-19,3.58,2.06,2.85,2.28,1.79,1.61
2058-04-20,2.7,0.1,3.16,3.09,1.58,2.16
2058-04-21,2.78,0.24,3.28,2.71,1.19,1.88
2058-04-22,1.84,1.42,4.06,1.79,1.03,1.86
2058-04-23,0.9,1.88,3.75,2.95,2.2,2.11
2058-04-24,0.56,3.06,3.47,2.91,3.43,2.14
2058-04-25,1.51,3.67,1.38,2.12,2.9,2.24
2058-04-26,2.89,5.15,0.86,3.56,2.57,2.12
2058-04-27,3.43,5.03,1.07,4.08,2.8,2.52
2058-04-28,3.9,3.99,1.34,4.72,1.53,0.87
2058-04-29,4.52,3.52,2.35,5.75,0.88,0.37
2058-04-30,5.43,3.72,3.02,5.49,2.75,2.48
2058-05-01,4.28,3.08,4.39,6.42,3.96,3.89
2058-05-02,4.01,2.61,5.57,6.35,5.34,5.01
2058-05-03,2.53,2.07,6.74,6.5,6.27,5.94
2058-05-04,2.79,0.87,7.25,7.33,6.77,6.66
2058-05-05,3.99,0.1,7.24,6.78,4.09,4.07
2058-05-06,4.73,0.16,6.98,5.92,4.27,4.16
2058-05-07,5.95,0.1,7.13,5.65,5.63,5.53
2058-05-08,5.55,0.25,6.53,4.98,5.23,5.28
2058-05-09,6.04,0.33,4.9,4.51,4.42,4.46
2058-05-10,6.31,0.69,4.84,4.49,3.61,3.09
2058-05-11,6.08,1.91,5.13,5.21,3.7,3.7
2058-05-12,6.45,2.76,5.44,5.34,5.05,4.4
2058-05-13,5.75,2.52,5.37,5.36,5.33,4.96
2058-05-14,5.88,2.57,6.22,5.93,4.18,4.23
2058-05-15,4.65,3.1,6.99,6.75,4.98,5.17
2058-05-16,4.99,4.4,7.82,7.24,5.44,5.86
2058-05-17,5.46,4.07,8.67,6.77,5.63,5.98
2058-05-18,5.75,3.84,9.23,6.92,4.3,5.11
2058-05-19,6.25,4.22,9.23,6.04,3.48,4.04
2058-05-20,6.56,4.12,7.07,3.78,4.65,5.07
2058-05-21,7.08,3.68,5.46,3.07,5.51,4.54
2058-05-22,7.58,3.39,6.49,3.9,5.39,4.52
2058-05-23,7.47,3.26,5.86,5.18,5.38,5.16
2058-05-24,8.02,4.79,4.53,6.12,4.95,4.95
2058-05-25,8.35,5.07,3.21,6.7,3.88,3.89
2058-05-26,6.87,5.45,3.28,7.03,4.01,4.15
2058-05-27,7.45,5.19,4.78,8.04,4.33,4.41
2058-05-28,9.03,4.85,5.54,8.48,5.07,4.39
2058-05-29,9.76,5.7,5.49,8.84,5.03,4.14
2058-05-30,9.75,5.26,5.25,10.15,5.26,4.16
2058-05-31,9.85,5.14,4.83,11.3,4.06,3.31
2058-06-01,9.57,5.27,4.55,10.9,3.2,2.2
2058-06-02,8.01,4.74,4.95,10.59,5.53,3.07
2058-06-03,7.19,5.2,5.0,11.01,7.98,5.51
2058-06-04,7.51,5.71,5.46,10.02,8.16,7.88
2058-06-05,6.15,5.24,5.65,8.91,9.57,10.2
2058-06-06,6.03,5.37,5.52,8.27,9.8,11.43
